video_name,frame_idx,quality_label,face_area,blur_score,bbox_x,bbox_y,bbox_w,bbox_h,metrics,quality_score
dia0_utt8.mp4,10,1,0.043837890625,56.65529159260369,680,122,201,201,"{'face_area': np.float64(0.043837890625), 'blur_score': np.float64(56.65529159260369), 'bbox_x': 680, 'bbox_y': 122, 'bbox_w': 201, 'bbox_h': 201}",34.01071011181221
dia0_utt8.mp4,20,1,0.04168402777777778,53.92989952894732,683,121,196,196,"{'face_area': np.float64(0.04168402777777778), 'blur_score': np.float64(53.92989952894732), 'bbox_x': 683, 'bbox_y': 121, 'bbox_w': 196, 'bbox_h': 196}",32.3746133284795
dia0_utt6.mp4,20,1,0.070556640625,99.26197074138669,320,133,255,255,"{'face_area': np.float64(0.070556640625), 'blur_score': np.float64(99.26197074138669), 'bbox_x': 320, 'bbox_y': 133, 'bbox_w': 255, 'bbox_h': 255}",59.58540510108201
dia0_utt6.mp4,25,1,0.070556640625,82.90207849256807,319,133,255,255,"{'face_area': np.float64(0.070556640625), 'blur_score': np.float64(82.90207849256807), 'bbox_x': 319, 'bbox_y': 133, 'bbox_w': 255, 'bbox_h': 255}",49.76946975179084
dia0_utt6.mp4,35,1,0.06890625,84.56340485667266,336,133,252,252,"{'face_area': np.float64(0.06890625), 'blur_score': np.float64(84.56340485667266), 'bbox_x': 336, 'bbox_y': 133, 'bbox_w': 252, 'bbox_h': 252}",50.765605414003595
dia0_utt5.mp4,0,1,0.05740017361111111,76.71833798478423,347,112,230,230,"{'face_area': np.float64(0.05740017361111111), 'blur_score': np.float64(76.71833798478423), 'bbox_x': 347, 'bbox_y': 112, 'bbox_w': 230, 'bbox_h': 230}",46.05396286031498
dia0_utt5.mp4,40,1,0.06781684027777778,77.5693115584,361,121,250,250,"{'face_area': np.float64(0.06781684027777778), 'blur_score': np.float64(77.5693115584), 'bbox_x': 361, 'bbox_y': 121, 'bbox_w': 250, 'bbox_h': 250}",46.568713671151116
dia0_utt5.mp4,75,1,0.070556640625,75.52304368760072,306,141,255,255,"{'face_area': np.float64(0.070556640625), 'blur_score': np.float64(75.52304368760072), 'bbox_x': 306, 'bbox_y': 141, 'bbox_w': 255, 'bbox_h': 255}",45.34204886881043
dia1001_utt0.mp4,10,1,0.01385525173611111,92.99413827372526,705,86,113,113,"{'face_area': np.float64(0.01385525173611111), 'blur_score': np.float64(92.99413827372526), 'bbox_x': 705, 'bbox_y': 86, 'bbox_w': 113, 'bbox_h': 113}",55.802025064929595
dia1001_utt0.mp4,15,1,0.015625,82.18660971739968,404,125,120,120,"{'face_area': np.float64(0.015625), 'blur_score': np.float64(82.18660971739968), 'bbox_x': 404, 'bbox_y': 125, 'bbox_w': 120, 'bbox_h': 120}",49.318215830439804
dia1001_utt0.mp4,20,1,0.013369140625,100.63900705369787,699,101,111,111,"{'face_area': np.float64(0.013369140625), 'blur_score': np.float64(100.63900705369787), 'bbox_x': 699, 'bbox_y': 101, 'bbox_w': 111, 'bbox_h': 111}",60.38875188846872
dia0_utt9.mp4,25,1,0.044275173611111114,105.22438111688615,325,135,202,202,"{'face_area': np.float64(0.044275173611111114), 'blur_score': np.float64(105.22438111688615), 'bbox_x': 325, 'bbox_y': 135, 'bbox_w': 202, 'bbox_h': 202}",63.15233873957614
dia0_utt9.mp4,30,1,0.04168402777777778,96.28073653840676,350,132,196,196,"{'face_area': np.float64(0.04168402777777778), 'blur_score': np.float64(96.28073653840676), 'bbox_x': 350, 'bbox_y': 132, 'bbox_w': 196, 'bbox_h': 196}",57.78511553415516
dia0_utt9.mp4,35,1,0.04168402777777778,92.03702800124303,358,127,196,196,"{'face_area': np.float64(0.04168402777777778), 'blur_score': np.float64(92.03702800124303), 'bbox_x': 358, 'bbox_y': 127, 'bbox_w': 196, 'bbox_h': 196}",55.23889041185693
dia1000_utt1.mp4,20,1,0.015108506944444445,81.96643020600771,547,128,118,118,"{'face_area': np.float64(0.015108506944444445), 'blur_score': np.float64(81.96643020600771), 'bbox_x': 547, 'bbox_y': 128, 'bbox_w': 118, 'bbox_h': 118}",49.1859015263824
dia1000_utt1.mp4,25,1,0.01588650173611111,81.92644087370469,540,130,121,121,"{'face_area': np.float64(0.01588650173611111), 'blur_score': np.float64(81.92644087370469), 'bbox_x': 540, 'bbox_y': 130, 'bbox_w': 121, 'bbox_h': 121}",49.16221912491726
dia1000_utt1.mp4,50,1,0.01890625,76.05529963302256,582,126,132,132,"{'face_area': np.float64(0.01890625), 'blur_score': np.float64(76.05529963302256), 'bbox_x': 582, 'bbox_y': 126, 'bbox_w': 132, 'bbox_h': 132}",45.64074227981353
dia0_utt7.mp4,20,1,0.070556640625,99.26197074138669,320,133,255,255,"{'face_area': np.float64(0.070556640625), 'blur_score': np.float64(99.26197074138669), 'bbox_x': 320, 'bbox_y': 133, 'bbox_w': 255, 'bbox_h': 255}",59.58540510108201
dia0_utt7.mp4,25,1,0.070556640625,82.90207849256807,319,133,255,255,"{'face_area': np.float64(0.070556640625), 'blur_score': np.float64(82.90207849256807), 'bbox_x': 319, 'bbox_y': 133, 'bbox_w': 255, 'bbox_h': 255}",49.76946975179084
dia0_utt7.mp4,35,1,0.06890625,84.56340485667266,336,133,252,252,"{'face_area': np.float64(0.06890625), 'blur_score': np.float64(84.56340485667266), 'bbox_x': 336, 'bbox_y': 133, 'bbox_w': 252, 'bbox_h': 252}",50.765605414003595
dia0_utt7.mp4,40,1,0.058402777777777776,88.01026885849592,346,141,232,232,"{'face_area': np.float64(0.058402777777777776), 'blur_score': np.float64(88.01026885849592), 'bbox_x': 346, 'bbox_y': 141, 'bbox_w': 232, 'bbox_h': 232}",52.82952242620866
dia0_utt7.mp4,70,1,0.06890625,79.69563420068097,354,100,252,252,"{'face_area': np.float64(0.06890625), 'blur_score': np.float64(79.69563420068097), 'bbox_x': 354, 'bbox_y': 100, 'bbox_w': 252, 'bbox_h': 252}",47.844943020408586
dia1001_utt10.mp4,10,1,0.01890625,102.62449306277568,342,124,132,132,"{'face_area': np.float64(0.01890625), 'blur_score': np.float64(102.62449306277568), 'bbox_x': 342, 'bbox_y': 124, 'bbox_w': 132, 'bbox_h': 132}",61.58225833766541
dia1001_utt10.mp4,20,1,0.019193793402777777,95.23305589315021,346,139,133,133,"{'face_area': np.float64(0.019193793402777777), 'blur_score': np.float64(95.23305589315021), 'bbox_x': 346, 'bbox_y': 139, 'bbox_w': 133, 'bbox_h': 133}",57.147511053251236
dia1001_utt10.mp4,25,1,0.020365668402777776,86.1430562269724,339,141,137,137,"{'face_area': np.float64(0.020365668402777776), 'blur_score': np.float64(86.1430562269724), 'bbox_x': 339, 'bbox_y': 141, 'bbox_w': 137, 'bbox_h': 137}",51.69398000354455
dia0_utt0.mp4,55,1,0.0064333767361111115,115.96500610004124,939,141,77,77,"{'face_area': np.float64(0.0064333767361111115), 'blur_score': np.float64(115.96500610004124), 'bbox_x': 939, 'bbox_y': 141, 'bbox_w': 77, 'bbox_h': 77}",69.58157701071919
dia0_utt0.mp4,60,1,0.006944444444444444,111.60144052734375,934,141,80,80,"{'face_area': np.float64(0.006944444444444444), 'blur_score': np.float64(111.60144052734375), 'bbox_x': 934, 'bbox_y': 141, 'bbox_w': 80, 'bbox_h': 80}",66.96364209418402
dia0_utt0.mp4,65,1,0.006944444444444444,111.03341250000001,934,142,80,80,"{'face_area': np.float64(0.006944444444444444), 'blur_score': np.float64(111.03341250000001), 'bbox_x': 934, 'bbox_y': 142, 'bbox_w': 80, 'bbox_h': 80}",66.62282527777778
dia0_utt0.mp4,110,1,0.007119140625,109.36384650528899,935,144,81,81,"{'face_area': np.float64(0.007119140625), 'blur_score': np.float64(109.36384650528899), 'bbox_x': 935, 'bbox_y': 144, 'bbox_w': 81, 'bbox_h': 81}",65.62115555942339
dia0_utt0.mp4,125,1,0.006771918402777778,107.33338608461429,934,149,79,79,"{'face_area': np.float64(0.006771918402777778), 'blur_score': np.float64(107.33338608461429), 'bbox_x': 934, 'bbox_y': 149, 'bbox_w': 79, 'bbox_h': 79}",64.40274041812968
dia0_utt4.mp4,5,1,0.05640625,53.157648370758494,609,153,228,228,"{'face_area': np.float64(0.05640625), 'blur_score': np.float64(53.157648370758494), 'bbox_x': 609, 'bbox_y': 153, 'bbox_w': 228, 'bbox_h': 228}",31.917151522455093
dia0_utt4.mp4,15,1,0.05395941840277778,52.15895109000485,614,156,223,223,"{'face_area': np.float64(0.05395941840277778), 'blur_score': np.float64(52.15895109000485), 'bbox_x': 614, 'bbox_y': 156, 'bbox_w': 223, 'bbox_h': 223}",31.31695442136402
dia0_utt4.mp4,20,1,0.054931640625,51.74723545449779,613,153,225,225,"{'face_area': np.float64(0.054931640625), 'blur_score': np.float64(51.74723545449779), 'bbox_x': 613, 'bbox_y': 153, 'bbox_w': 225, 'bbox_h': 225}",31.07031392894867
dia0_utt4.mp4,45,1,0.05640625,51.81520443287129,610,149,228,228,"{'face_area': np.float64(0.05640625), 'blur_score': np.float64(51.81520443287129), 'bbox_x': 610, 'bbox_y': 149, 'bbox_w': 228, 'bbox_h': 228}",31.11168515972277
dia0_utt4.mp4,55,1,0.05542100694444444,52.85538500796404,610,150,226,226,"{'face_area': np.float64(0.05542100694444444), 'blur_score': np.float64(52.85538500796404), 'bbox_x': 610, 'bbox_y': 150, 'bbox_w': 226, 'bbox_h': 226}",31.735399407556198
dia0_utt4.mp4,75,1,0.058402777777777776,53.13361836865183,612,124,232,232,"{'face_area': np.float64(0.058402777777777776), 'blur_score': np.float64(53.13361836865183), 'bbox_x': 612, 'bbox_y': 124, 'bbox_w': 232, 'bbox_h': 232}",31.903532132302207
dia1000_utt2.mp4,20,1,0.020069444444444445,59.90094914553208,533,124,136,136,"{'face_area': np.float64(0.020069444444444445), 'blur_score': np.float64(59.90094914553208), 'bbox_x': 533, 'bbox_y': 124, 'bbox_w': 136, 'bbox_h': 136}",35.94859726509702
dia1000_utt2.mp4,40,1,0.02096462673611111,61.97941448547956,544,111,139,139,"{'face_area': np.float64(0.02096462673611111), 'blur_score': np.float64(61.97941448547956), 'bbox_x': 544, 'bbox_y': 111, 'bbox_w': 139, 'bbox_h': 139}",37.19603454198218
dia1000_utt2.mp4,85,1,0.021267361111111112,78.2202541623282,742,492,140,140,"{'face_area': np.float64(0.021267361111111112), 'blur_score': np.float64(78.2202541623282), 'bbox_x': 742, 'bbox_y': 492, 'bbox_w': 140, 'bbox_h': 140}",46.94065944184136
dia1000_utt0.mp4,35,1,0.0025,344.4558550045814,475,80,48,48,"{'face_area': np.float64(0.0025), 'blur_score': np.float64(344.4558550045814), 'bbox_x': 475, 'bbox_y': 80, 'bbox_w': 48, 'bbox_h': 48}",206.67451300274882
dia1000_utt0.mp4,45,1,0.0029340277777777776,432.41762751216703,438,78,52,52,"{'face_area': np.float64(0.0029340277777777776), 'blur_score': np.float64(432.41762751216703), 'bbox_x': 438, 'bbox_y': 78, 'bbox_w': 52, 'bbox_h': 52}",259.45175011841127
dia1000_utt0.mp4,50,1,0.0032823350694444445,356.36436811693187,435,82,55,55,"{'face_area': np.float64(0.0032823350694444445), 'blur_score': np.float64(356.36436811693187), 'bbox_x': 435, 'bbox_y': 82, 'bbox_w': 55, 'bbox_h': 55}",213.8199338041869
dia1001_utt9.mp4,0,1,0.005625,100.92148082508145,348,110,72,72,"{'face_area': np.float64(0.005625), 'blur_score': np.float64(100.92148082508145), 'bbox_x': 348, 'bbox_y': 110, 'bbox_w': 72, 'bbox_h': 72}",60.55513849504886
dia0_utt11.mp4,110,1,0.0037771267361111113,158.58417356716532,879,135,59,59,"{'face_area': np.float64(0.0037771267361111113), 'blur_score': np.float64(158.58417356716532), 'bbox_x': 879, 'bbox_y': 135, 'bbox_w': 59, 'bbox_h': 59}",95.15201499099364
dia0_utt11.mp4,120,1,0.0057823350694444445,110.77213676720329,882,143,73,73,"{'face_area': np.float64(0.0057823350694444445), 'blur_score': np.float64(110.77213676720329), 'bbox_x': 882, 'bbox_y': 143, 'bbox_w': 73, 'bbox_h': 73}",66.46559499434976
dia0_utt11.mp4,140,1,0.006944444444444444,220.41823669433595,839,115,80,80,"{'face_area': np.float64(0.006944444444444444), 'blur_score': np.float64(220.41823669433595), 'bbox_x': 839, 'bbox_y': 115, 'bbox_w': 80, 'bbox_h': 80}",132.25371979437932
dia1001_utt11.mp4,10,1,0.019193793402777777,77.02673897002622,350,142,133,133,"{'face_area': np.float64(0.019193793402777777), 'blur_score': np.float64(77.02673897002622), 'bbox_x': 350, 'bbox_y': 142, 'bbox_w': 133, 'bbox_h': 133}",46.223720899376836
dia1001_utt11.mp4,15,1,0.019193793402777777,73.54969557900124,353,140,133,133,"{'face_area': np.float64(0.019193793402777777), 'blur_score': np.float64(73.54969557900124), 'bbox_x': 353, 'bbox_y': 140, 'bbox_w': 133, 'bbox_h': 133}",44.13749486476185
dia1001_utt11.mp4,20,1,0.01862087673611111,77.58950023623265,356,141,131,131,"{'face_area': np.float64(0.01862087673611111), 'blur_score': np.float64(77.58950023623265), 'bbox_x': 356, 'bbox_y': 141, 'bbox_w': 131, 'bbox_h': 131}",46.561148492434036
dia1001_utt5.mp4,25,1,0.04604600694444445,84.4698110226254,538,178,206,206,"{'face_area': np.float64(0.04604600694444445), 'blur_score': np.float64(84.4698110226254), 'bbox_x': 538, 'bbox_y': 178, 'bbox_w': 206, 'bbox_h': 206}",50.70030501635301
dia1001_utt5.mp4,35,1,0.044275173611111114,64.59953027184663,573,134,202,202,"{'face_area': np.float64(0.044275173611111114), 'blur_score': np.float64(64.59953027184663), 'bbox_x': 573, 'bbox_y': 134, 'bbox_w': 202, 'bbox_h': 202}",38.777428232552424
dia1001_utt5.mp4,50,1,0.04515625,61.00293112075956,594,108,204,204,"{'face_area': np.float64(0.04515625), 'blur_score': np.float64(61.00293112075956), 'bbox_x': 594, 'bbox_y': 108, 'bbox_w': 204, 'bbox_h': 204}",36.61982117245574
dia1001_utt2.mp4,55,1,0.04041775173611111,71.02334231285363,508,193,193,193,"{'face_area': np.float64(0.04041775173611111), 'blur_score': np.float64(71.02334231285363), 'bbox_x': 508, 'bbox_y': 193, 'bbox_w': 193, 'bbox_h': 193}",42.63017248840662
dia1001_utt2.mp4,60,1,0.0478515625,75.71022087041922,484,216,210,210,"{'face_area': np.float64(0.0478515625), 'blur_score': np.float64(75.71022087041922), 'bbox_x': 484, 'bbox_y': 216, 'bbox_w': 210, 'bbox_h': 210}",45.44527314725153
dia1001_utt2.mp4,65,1,0.0425390625,83.92245288097232,471,223,198,198,"{'face_area': np.float64(0.0425390625), 'blur_score': np.float64(83.92245288097232), 'bbox_x': 471, 'bbox_y': 223, 'bbox_w': 198, 'bbox_h': 198}",50.370487353583385
dia1001_utt8.mp4,0,1,0.005625,126.00288577865417,1104,46,72,72,"{'face_area': np.float64(0.005625), 'blur_score': np.float64(126.00288577865417), 'bbox_x': 1104, 'bbox_y': 46, 'bbox_w': 72, 'bbox_h': 72}",75.60398146719251
dia1001_utt8.mp4,5,1,0.005625,112.28789433864644,1106,45,72,72,"{'face_area': np.float64(0.005625), 'blur_score': np.float64(112.28789433864644), 'bbox_x': 1106, 'bbox_y': 45, 'bbox_w': 72, 'bbox_h': 72}",67.37498660318786
dia1001_utt8.mp4,10,1,0.005625,106.20836667428746,1105,45,72,72,"{'face_area': np.float64(0.005625), 'blur_score': np.float64(106.20836667428746), 'bbox_x': 1105, 'bbox_y': 45, 'bbox_w': 72, 'bbox_h': 72}",63.72727000457247
dia1000_utt3.mp4,0,1,0.004306640625,158.1372585128599,794,202,63,63,"{'face_area': np.float64(0.004306640625), 'blur_score': np.float64(158.1372585128599), 'bbox_x': 794, 'bbox_y': 202, 'bbox_w': 63, 'bbox_h': 63}",94.88407776396592
dia1000_utt3.mp4,5,1,0.0044444444444444444,134.20997565984726,795,202,64,64,"{'face_area': np.float64(0.0044444444444444444), 'blur_score': np.float64(134.20997565984726), 'bbox_x': 795, 'bbox_y': 202, 'bbox_w': 64, 'bbox_h': 64}",80.52776317368613
dia1000_utt3.mp4,20,1,0.008025173611111111,132.40782256337823,583,73,86,86,"{'face_area': np.float64(0.008025173611111111), 'blur_score': np.float64(132.40782256337823), 'bbox_x': 583, 'bbox_y': 73, 'bbox_w': 86, 'bbox_h': 86}",79.44790360747139
dia1000_utt3.mp4,25,1,0.0064333767361111115,139.55623696965506,577,73,77,77,"{'face_area': np.float64(0.0064333767361111115), 'blur_score': np.float64(139.55623696965506), 'bbox_x': 577, 'bbox_y': 73, 'bbox_w': 77, 'bbox_h': 77}",83.73631553248748
dia1001_utt1.mp4,0,1,0.008985460069444444,166.43079024135358,567,159,91,91,"{'face_area': np.float64(0.008985460069444444), 'blur_score': np.float64(166.43079024135358), 'bbox_x': 567, 'bbox_y': 159, 'bbox_w': 91, 'bbox_h': 91}",99.86206832883992
dia1001_utt1.mp4,40,1,0.005941840277777778,350.43125990776673,484,191,74,74,"{'face_area': np.float64(0.005941840277777778), 'blur_score': np.float64(350.43125990776673), 'bbox_x': 484, 'bbox_y': 191, 'bbox_w': 74, 'bbox_h': 74}",210.26113268077114
dia1001_utt1.mp4,75,1,0.004870876736111111,151.077898048451,411,166,67,67,"{'face_area': np.float64(0.004870876736111111), 'blur_score': np.float64(151.077898048451), 'bbox_x': 411, 'bbox_y': 166, 'bbox_w': 67, 'bbox_h': 67}",90.64868717976505
dia1001_utt1.mp4,80,1,0.005625,162.90977565705495,410,162,72,72,"{'face_area': np.float64(0.005625), 'blur_score': np.float64(162.90977565705495), 'bbox_x': 410, 'bbox_y': 162, 'bbox_w': 72, 'bbox_h': 72}",97.74811539423297
dia1001_utt3.mp4,45,1,0.04694444444444444,51.06949191308649,559,114,208,208,"{'face_area': np.float64(0.04694444444444444), 'blur_score': np.float64(51.06949191308649), 'bbox_x': 559, 'bbox_y': 114, 'bbox_w': 208, 'bbox_h': 208}",30.66047292562967
dia1001_utt3.mp4,60,1,0.0478515625,53.15324818362719,513,132,210,210,"{'face_area': np.float64(0.0478515625), 'blur_score': np.float64(53.15324818362719), 'bbox_x': 513, 'bbox_y': 132, 'bbox_w': 210, 'bbox_h': 210}",31.911089535176313
dia1001_utt3.mp4,65,1,0.049228515625,49.4385076874346,504,133,213,213,"{'face_area': np.float64(0.049228515625), 'blur_score': np.float64(49.4385076874346), 'bbox_x': 504, 'bbox_y': 133, 'bbox_w': 213, 'bbox_h': 213}",29.68279601871076
dia1001_utt4.mp4,0,1,0.01588650173611111,147.80391871890768,784,147,121,121,"{'face_area': np.float64(0.01588650173611111), 'blur_score': np.float64(147.80391871890768), 'bbox_x': 784, 'bbox_y': 147, 'bbox_w': 121, 'bbox_h': 121}",88.68870583203906
dia1001_utt4.mp4,10,1,0.0225,92.40592804908607,387,122,144,144,"{'face_area': np.float64(0.0225), 'blur_score': np.float64(92.40592804908607), 'bbox_x': 387, 'bbox_y': 122, 'bbox_w': 144, 'bbox_h': 144}",55.452556829451645
dia1001_utt4.mp4,65,1,0.016954210069444444,106.23502431846401,719,130,125,125,"{'face_area': np.float64(0.016954210069444444), 'blur_score': np.float64(106.23502431846401), 'bbox_x': 719, 'bbox_y': 130, 'bbox_w': 125, 'bbox_h': 125}",63.74779627510618
dia1002_utt2.mp4,10,1,0.016416015625,128.07801323800282,1076,328,123,123,"{'face_area': np.float64(0.016416015625), 'blur_score': np.float64(128.07801323800282), 'bbox_x': 1076, 'bbox_y': 328, 'bbox_w': 123, 'bbox_h': 123}",76.85337434905169
dia1002_utt2.mp4,25,1,0.020069444444444445,102.59380406574394,258,296,136,136,"{'face_area': np.float64(0.020069444444444445), 'blur_score': np.float64(102.59380406574394), 'bbox_x': 258, 'bbox_y': 296, 'bbox_w': 136, 'bbox_h': 136}",61.56431021722414
dia1002_utt2.mp4,30,1,0.020069444444444445,78.14986009319513,257,297,136,136,"{'face_area': np.float64(0.020069444444444445), 'blur_score': np.float64(78.14986009319513), 'bbox_x': 257, 'bbox_y': 297, 'bbox_w': 136, 'bbox_h': 136}",46.89794383369485
dia1001_utt6.mp4,45,1,0.04515625,96.24021143043274,518,160,204,204,"{'face_area': np.float64(0.04515625), 'blur_score': np.float64(96.24021143043274), 'bbox_x': 518, 'bbox_y': 160, 'bbox_w': 204, 'bbox_h': 204}",57.76218935825964
dia1001_utt6.mp4,50,1,0.043837890625,98.53330327820915,509,160,201,201,"{'face_area': np.float64(0.043837890625), 'blur_score': np.float64(98.53330327820915), 'bbox_x': 509, 'bbox_y': 160, 'bbox_w': 201, 'bbox_h': 201}",59.137517123175485
dia1001_utt6.mp4,65,1,0.01615017361111111,146.09268047982786,806,135,122,122,"{'face_area': np.float64(0.01615017361111111), 'blur_score': np.float64(146.09268047982786), 'bbox_x': 806, 'bbox_y': 135, 'bbox_w': 122, 'bbox_h': 122}",87.66206835734116
dia1001_utt7.mp4,20,1,0.007119140625,220.6206747315318,480,103,81,81,"{'face_area': np.float64(0.007119140625), 'blur_score': np.float64(220.6206747315318), 'bbox_x': 480, 'bbox_y': 103, 'bbox_w': 81, 'bbox_h': 81}",132.37525249516906
dia1001_utt7.mp4,35,1,0.005469835069444444,125.63095806216047,1124,49,71,71,"{'face_area': np.float64(0.005469835069444444), 'blur_score': np.float64(125.63095806216047), 'bbox_x': 1124, 'bbox_y': 49, 'bbox_w': 71, 'bbox_h': 71}",75.38076277132406
dia1001_utt7.mp4,65,1,0.0064333767361111115,185.25584429523465,479,107,77,77,"{'face_area': np.float64(0.0064333767361111115), 'blur_score': np.float64(185.25584429523465), 'bbox_x': 479, 'bbox_y': 107, 'bbox_w': 77, 'bbox_h': 77}",111.15607992783524
dia1002_utt0.mp4,5,1,0.009587673611111111,572.7635379751258,1019,596,94,94,"{'face_area': np.float64(0.009587673611111111), 'blur_score': np.float64(572.7635379751258), 'bbox_x': 1019, 'bbox_y': 596, 'bbox_w': 94, 'bbox_h': 94}",343.6619578545199
dia1002_utt0.mp4,25,1,0.010634765625,504.13365366778896,1017,593,99,99,"{'face_area': np.float64(0.010634765625), 'blur_score': np.float64(504.13365366778896), 'bbox_x': 1017, 'bbox_y': 593, 'bbox_w': 99, 'bbox_h': 99}",302.4844461069234
dia1002_utt0.mp4,30,1,0.021267361111111112,105.97866164098292,591,126,140,140,"{'face_area': np.float64(0.021267361111111112), 'blur_score': np.float64(105.97866164098292), 'bbox_x': 591, 'bbox_y': 126, 'bbox_w': 140, 'bbox_h': 140}",63.595703929034194
